dcateCd,mcateCd,mcateNm,scateCd,scateNm,dcateNm,lcateCd,lcateNm,avgOrderInterval,moreThan1,moreThan2
243030405,243030000,여성의류,243030400,하의,청바지/진,243000000,의류/소호,25.634537097833224,76043,14556
237030403,237030000,바디/헤어,237030400,헤어케어,트리트먼트,237000000,생활/주방,36.353619909502264,63719,5452
233020129,233020000,계절가전,233020100,계절가전,전기요/전기담요,233000000,디지털/가전,16.11500547645126,35605,3480
4101316,2100035,휴대폰/액세서리,3100251,공기계/중고폰/개통,가입/개통,1100006,디지털/휴대폰/카메라,4.094036697247707,4462,906
4104203,2100129,커피/코코아,3100739,커피/코코아음료,액상커피/더치커피/원액,1100021,커피/음료,24.495495495495497,1395,245
237040303,237040000,생활용품,237040300,수납정리,서랍,237000000,생활/주방,11.372294372294371,4805,456
4100092,2100003,즉석조리식품,3100015,튀김/부침개/전,김말이/새우튀김,1100000,가공식품,23.783783783783782,491,76
4102690,2100084,생선/건해산물,3100489,김/해조류,김자반/김스낵/가루김,1100014,신선식품,27.07017543859649,7050,1716
4104163,2100126,생수/음료,3100731,탄산/이온/에너지드링크,에너지드링크,1100021,커피/음료,20.17283950617284,881,84
233090604,233090000,카메라/액세서리,233090600,카메라/렌즈,디지털카메라,233000000,디지털/가전,30.0,47,5
235040304,235040000,여성 캐주얼,235040300,테마의류,트레이닝복,235000000,브랜드패션,10.444444444444445,313,24
4100030,2100001,라면/면류,3100005,국수/면,냉면/쫄면/소바,1100000,가공식품,20.627906976744185,644,80
238040202,238040000,블랙박스/네비게이션,238040200,블랙박스,블랙박스 액세서리,238000000,스포츠/자동차,7.916666666666667,194,12
4100282,2100008,조명/인테리어,3100049,캔들/디퓨져,아로마 램프/오일,1100001,가구/침구/인테리어,26.25,234,67
4103300,2100097,자동차/오토바이용품,3100596,공기청정/방향제,송풍구/클립형 방향제,1100018,자동차/공구,15.727272727272727,805,78
4100591,2100011,이미용가전,3100115,전동칫솔/칫솔모,전동칫솔모,1100002,가전,6.172413793103448,485,22
4101113,2100028,학습/수험서,3100210,고등학습/참고서/수험서,수능 기출 문제,1100005,도서/교육/음반,23.25,132,48
4100148,2100006,가구/DIY/시공,3100025,매트리스,이외 매트리스,1100001,가구/침구/인테리어,1.6666666666666667,177,16
4103920,2100120,꽃/원예/이벤트용품,3100691,원예용품/장식,화분받침,1100020,취미/문구/놀이,1.0,119,23
4100991,2100025,국내도서,3100193,여행/유학/이민,국내여행/기행,1100005,도서/교육/음반,50.0,42,3
4100336,2100007,침구/커튼,3100058,쿠션/방석,목베개/목쿠션,1100001,가구/침구/인테리어,8.736842105263158,844,50
4100477,2100010,대형가전,3100089,UHD TV,중소기업 TV,1100002,가전,10.043333333333333,6198,523
4104710,2100152,남성 의류,3100840,남성 니트/스웨터/가디건,집업 가디건,1100024,패션 의류,5.0,81,9
4102028,2100063,여성 스포츠/아웃도어 의류,3100380,여성 등산복,등산 바지,1100011,브랜드 의류,12.833333333333334,152,24
4100136,2100006,가구/DIY/시공,3100022,가구DIY 부자재/용품,이외 가구DIY 부자재/용품,1100001,가구/침구/인테리어,8.96551724137931,1515,179
4102695,2100084,생선/건해산물,3100489,김/해조류,생김/김밥용김,1100014,신선식품,24.32,994,77
4102882,2100088,트렌드 잠옷/홈웨어,3100517,여성 잠옷/내의,잠옷/내의 세트,1100015,언더웨어,6.3561643835616435,1951,288
4105224,2100119,피규어/로봇/RC완구,3100684,프라모델/조립/피규어,캐릭터 피규어,1100017,유아동/출산/완구,16.73076923076923,1897,250
4101581,2100046,강아지용품,3100302,강아지 사료,뉴트리나,1100009,반려동물용품,44.41428571428571,1075,85
4101796,2100056,시계/쥬얼리,3100343,시계,시계 줄/밴드,1100010,브랜드 신발/잡화,8.666666666666666,158,9
4104235,2100132,노트북,3100745,2in1 노트북,삼성,1100022,컴퓨터/태블릿,14.80281690140845,478,57
4103059,2100092,분유/영유아식/간식,3100551,이유식,아기 죽/미음,1100017,유아동/출산/완구,16.635416666666668,2564,307
4100331,2100007,침구/커튼,3100057,커튼,커튼/암막 커튼,1100001,가구/침구/인테리어,10.819672131147541,1456,211
4102799,2100085,채소/두부/나물,3100501,고구마/당근/뿌리채소,이외 뿌리채소,1100014,신선식품,15.4,406,39
4102435,2100076,자전거,3100448,자전거 용품,자물쇠/잠금장치,1100013,스포츠/레저용품,14.714285714285714,311,13
4102714,2100084,생선/건해산물,3100491,해산물/어패류,문어/오족,1100014,신선식품,10.409090909090908,217,25
4102852,2100087,트렌드 여성 언더웨어,3100512,여성 브라팬티 세트,노와이어/심리스 브라세트,1100015,언더웨어,13.636363636363637,989,173
4105219,2100119,피규어/로봇/RC완구,3100683,무선조종/RC완구,이외 RC완구,1100017,유아동/출산/완구,14.272727272727273,2305,122
4103062,2100092,분유/영유아식/간식,3100552,일동후디스 분유,특수분유,1100017,유아동/출산/완구,15.692307692307692,310,27
4104967,2100160,제습/방향/살충제,3100876,탈취제,편백나무/새집증후군,1100026,세제/구강,26.6,231,32
4102110,2100064,여성 의류,3100391,여성 캐주얼 바지/팬츠,레깅스,1100011,브랜드 의류,3.9285714285714284,603,54
4102786,2100081,정육/계란,3100500,한우/국산 소고기,안심/특수부위,1100014,신선식품,1.0,328,101
4104556,2100146,시계/쥬얼리,3100815,쥬얼리 세트/용품,쥬얼리 용품/세척,1100023,패션 신발/잡화,19.571428571428573,510,53
4100687,2100013,주방가전,3100140,전기레인지/인덕션,하이브리드,1100002,가전,8.76923076923077,244,19
4102866,2100088,잠옷/홈웨어,3100514,남녀공용 잠옷/내의,커플 잠옷 세트,1100015,언더웨어,1.75,894,84
4103682,2100108,청소세탁용품,3100649,빨래/세탁 소품,이외 빨래/세탁 소품,1100019,주방/욕실/생활용품,6.285714285714286,637,24
4100035,2100001,라면/면류,3100005,국수/면,짜장면/중화면,1100000,가공식품,42.0,157,28
4102991,2100090,유아동의류,3100535,유아동 수영/스포츠의류,유아동 발레복/발레잡화,1100016,유아동 패션,3.6666666666666665,292,66
238060202,238060000,자전거/스키,238060200,썰매/스케이트,썰매,238000000,스포츠/자동차,1.5,144,5
240010404,240010000,가공/즉석식품,240010400,즉석조리식품,치즈/버터,240000000,식품/건강,32.086804747498256,31578,4046
243010107,243010000,남성의류,243010100,상의,점퍼/야상,243000000,의류/소호,15.342320819112627,65165,10328
244020504,244020000,해외브랜드,244020500,여성화,여성샌들,244000000,잡화,10.991776315789474,10247,1217
237010202,237010000,건강/의료용품,237010200,건강측정용품,당뇨/혈당관리용품,237000000,생활/주방,34.1,1229,115
231040406,231040000,애완용품,231040400,애견용품,애견 패션/잡화,231000000,가구/홈/데코,21.969135802469136,24850,5699
231040102,231040000,애완용품,231040100,고양이용품,고양이 목욕/외출용품,231000000,가구/홈/데코,30.106060606060606,1333,94
239030502,239030000,스포츠 잡화,239030500,스포츠 방한용품,스카프/넥워머,239000000,스포츠패션,8.951456310679612,4573,216
4101607,2100047,고양이용품,3100305,고양이 간식/영양제,고양이 캔,1100009,반려동물용품,27.28936170212766,1341,312
4100557,2100189,생활가전,3100108,무선/핸디 청소기,다이슨,1100002,가전,12.24853228962818,3279,388
242020101,242020000,유아동의류,242020100,유아동의류,남아의류,242000000,유아동패션/완구,11.817694369973191,4582,571
4105128,2100170,트렌드-클렌징/선블록,3100905,트렌드-클렌저/필링,클렌징 비누,1100027,화장품,12.777777777777779,663,19
4101850,2100059,캐주얼화,3100353,샌들/슬리퍼,거실화,1100010,브랜드 신발/잡화,12.166666666666666,525,17
239020604,239020000,스포츠 의류,239020600,수영복,비치반바지/웨이크바지,239000000,스포츠패션,4.333333333333333,1102,84
4100469,2100010,대형가전,3100088,TV 주변기기,TV 브라켓/스탠드 용품,1100002,가전,10.909090909090908,1284,104
4104958,2100160,제습/방향/살충제,3100875,제습제,습기 제거제,1100026,세제/구강,29.958333333333332,844,68
4102780,2100081,정육/계란,3100499,한돈/국산 돼지고기,이외 한돈/국산 돼지고기,1100014,신선식품,28.692307692307693,141,15
4100321,2100007,침구/커튼,3100055,침구세트,침대 커버 세트,1100001,가구/침구/인테리어,24.666666666666668,172,12
4101641,2100048,관상어용품,3100311,관상어 사료,열대어/금붕어 사료,1100009,반려동물용품,7.4,256,34
4104011,2100121,문구/사무용품,3100707,포장용품/선물포장,포장에어캡/완충재,1100020,취미/문구/놀이,14.56,255,29
4100796,2100017,실버/의료용품,3100163,병원/의료용품,소독솜/알콜솜,1100003,건강/의료용품,41.833333333333336,528,12
4104094,2100124,수집/종교용품,3100721,화폐/주화/우표,기념 화폐,1100020,취미/문구/놀이,4.0,33,11
4101930,2100061,남성 스포츠/아웃도어 의류,3100365,남성 등산복,등산 조끼,1100011,브랜드 의류,11.666666666666666,138,15
4101539,2100044,샴푸/린스/케어,3100294,트리트먼트,헤어 미스트,1100008,바디/헤어,10.5,154,8
4104891,2100154,여성 의류,3100863,여성 티셔츠,카라 티셔츠,1100024,패션 의류,3.0,58,9
4105092,2100167,트렌드-기초케어/팩,3100899,트렌드-팩/마스크,워시오프팩,1100027,화장품,36.5,66,5
4105289,2100026,유아동/청소년도서,3100983,유아 할인가능 토이북/학습교구,색칠하기/오리기/만들기,1100005,도서/교육/음반,4.857142857142857,285,39
4102471,2100077,캠핑/낚시,3100455,떡밥/밑밥/집어제,밑밥,1100013,스포츠/레저용품,4.0,29,5
4102080,2100064,여성 의류,3100387,여성 스커트/치마,니트 스커트,1100011,브랜드 의류,4.0,39,5
4103593,2100105,전문 주방용품,3100638,제빵/제과/베이킹용품,조리용 온도계/타이머,1100019,주방/욕실/생활용품,3.0,141,7
241030210,241030000,출산/유아용품,241030200,생활용품,이유식용품,241000000,유아동/출산,33.23897300855826,31996,3609
237040101,237040000,생활용품,237040100,가정생활잡화,모기장/방충망,237000000,생활/주방,12.728900255754477,8383,672
4101659,2100049,반려동물 공용품,3100315,반려동물 방석/하우스,반려동물 쿠션/침대/소파,1100009,반려동물용품,10.545454545454545,1516,165
4104694,2100151,남성 스포츠/아웃도어 의류,3100838,남성 스포츠/트레이닝복,발열 조끼,1100024,패션 의류,11.826086956521738,411,55
4104820,2100154,여성 의류,3100856,여성 블라우스/셔츠,쉬폰/프릴/시스루 블라우스,1100024,패션 의류,12.0,485,52
4104613,2100149,캐주얼화,3100825,스니커즈/슬립온,슬립온,1100023,패션 신발/잡화,8.508064516129032,1867,187
4105131,2100170,트렌드-클렌징/선블록,3100905,트렌드-클렌저/필링,클렌징 티슈,1100027,화장품,39.53846153846154,401,23
4103262,2100095,공구/설비/자재,3100586,전기용품,플러그/변압기,1100018,자동차/공구,17.61904761904762,692,106
4102963,2100090,유아동의류,3100531,여아 상의,패딩/점퍼,1100016,유아동 패션,5.5,261,31
4100638,2100012,음향가전,3100127,오디오,이외 브랜드 오디오,1100002,가전,15.724137931034482,907,50
4103295,2100096,블랙박스/네비게이션/보조기기,3100595,하이패스,무선 하이패스,1100018,자동차/공구,9.135135135135135,1430,65
4103355,2100097,자동차/오토바이용품,3100604,차량용 실외 용품,와이퍼,1100018,자동차/공구,12.8125,1037,120
232071207,232070000,학습/수험서,232071200,초등학교,초등학교 기타,232000000,도서/교육,16.68,613,44
233020121,233020000,계절가전,233020100,계절가전,온수기,233000000,디지털/가전,22.80952380952381,444,39
4103437,2100099,가정생활잡화,3100617,문풍지/단열에어캡,문풍지/방문/현관 바람막이,1100019,주방/욕실/생활용품,7.823529411764706,808,187
4105142,2100171,해외-기초케어/팩,3100908,해외-스킨/로션,로션/에멀젼,1100027,화장품,28.38235294117647,1916,82
4102792,2100085,채소/두부/나물,3100501,고구마/당근/뿌리채소,더덕/비트,1100014,신선식품,29.5,208,19
4103460,2100100,디지털도어락/보안용품,3100620,디지털 도어락,게이트맨,1100019,주방/욕실/생활용품,15.125,264,41
240030603,240030000,신선식품,240030600,축산,국내산육우,240000000,식품/건강,16.76,401,41
4104701,2100151,남성 스포츠/아웃도어 의류,3100839,남성 언더레이어/땀복,언더레이어 상의,1100024,패션 의류,8.0,230,22
4104857,2100154,여성 의류,3100861,여성 캐주얼 바지/팬츠,쿨팬츠,1100024,패션 의류,7.375,380,45
4102643,2100082,과일/견과,3100482,과일바구니/세트,사과 배 혼합세트,1100014,신선식품,2.5,54,17
4101239,2100033,카메라/렌즈/액세서리,3100231,드론/헬리캠,드론/헬리캠 액세서리,1100006,디지털/휴대폰/카메라,8.0,41,2
233090605,233090000,카메라/액세서리,233090600,카메라/렌즈,미러리스,233000000,디지털/가전,1.0,50,2
4102352,2100072,수영/수상레저,3100431,카약/보트/수상스키,보트,1100013,스포츠/레저용품,7.0,152,6
4105744,2100202,여성의류,3101057,아우터,자켓,1100035,소호패션,3.0,69,3
4101010,2100025,국내도서,3100195,예술/문화/건축,미술/디자인,1100005,도서/교육/음반,10.375,255,34
4105139,2100171,해외-기초케어/팩,3100907,해외-미백/기능성 크림,주름/안티에이징 크림,1100027,화장품,5.0,9,1
4104629,2100150,패션 잡화/소품,3100828,넥타이/행커치프,손수건,1100023,패션 신발/잡화,28.0,125,3
4102136,2100064,여성 의류,3100392,여성 캐주얼 자켓/코트,트렌치/원피스 코트,1100011,브랜드 의류,1.0,96,10
242010101,242010000,유아동신발/잡화,242010100,유아동신발/잡화,아동모자,242000000,유아동패션/완구,23.50607772641671,33589,5997
244030206,244030000,트랜드,244030200,남성화,운동화/스니커즈,244000000,잡화,20.96132596685083,15470,1651
237050601,237050000,주방용품,237050600,테이블웨어,수저/양식기,237000000,생활/주방,20.287581699346404,10149,904
4102837,2100087,여성 언더웨어,3100509,보정 속옷,거들/힙업 팬티,1100015,언더웨어,7.0,742,28
235040111,235040000,여성 캐주얼,235040100,상의,후드티/후드집업,235000000,브랜드패션,7.170212765957447,3053,291
4100098,2100004,치즈/버터/유가공,3100016,치즈/버터/생크림,스트링치즈,1100000,가공식품,27.896551724137932,372,34
4103076,2100093,육아용품,3100556,분유수유 용품,노리개/치발기,1100017,유아동/출산/완구,24.080882352941178,2217,427
4101569,2100046,강아지용품,3100300,강아지 목욕/미용용품,강아지 샴푸/린스/트리트먼트,1100009,반려동물용품,23.586206896551722,1581,89
233110305,233110000,태블릿/음향기기,233110300,게임 타이틀,닌텐도DS타이틀,233000000,디지털/가전,24.25,261,12
4100668,2100013,주방가전,3100135,식품건조기,이외 식품건조기,1100002,가전,15.125,364,12
