,time
403571,84.0
403574,31.0
403575,40.0
403576,24.0
403579,24.0
403580,21.0
403586,87.0
403588,84.0
403590,31.0
403593,25.0
403595,3.0
403596,21.0
403597,43.0
403600,47.0
403602,46.0
403611,35.0
403613,3.0
403614,43.0
403616,14.0
403618,11.0
403619,16.0
403623,95.0
403625,17.0
403626,15.0
403627,38.0
403628,22.0
403632,75.0
403634,96.0
403639,29.0
403640,5.0
403641,10.0
403642,38.0
403644,72.0
403645,9.0
403650,98.0
403652,8.0
403653,56.0
403657,46.0
403658,31.0
403661,19.0
403662,16.0
403663,59.0
403665,10.0
403667,39.0
403674,27.0
403676,30.0
403677,41.0
403678,25.0
403680,41.0
403681,22.0
403682,12.0
403687,49.0
403691,47.0
403694,30.0
403696,40.0
403709,23.0
403710,44.0
403711,18.0
403713,35.0
403714,33.0
403719,18.0
403720,11.0
403721,11.0
403722,9.0
403723,21.0
403724,21.0
403727,82.0
403734,24.0
403739,86.0
403742,58.0
403743,14.0
403745,23.0
403746,44.0
403748,2.0
403755,2.0
403767,62.0
403769,82.0
403771,16.0
403773,25.0
403774,34.0
403775,15.0
403776,12.0
403780,26.0
403781,42.0
403784,26.0
403787,49.0
403790,25.0
403791,54.0
403797,29.0
403802,22.0
403804,64.0
403809,7.0
403810,23.0
403812,35.0
403813,29.0
403816,21.0
403817,14.0
403818,27.0
403821,71.0
403828,4.0
403829,6.0
403831,70.0
403834,38.0
403836,59.0
403837,20.0
403841,87.0
403842,10.0
403845,1.0
403848,46.0
403849,29.0
403850,19.0
403856,10.0
403858,94.0
403866,55.0
403868,29.0
403869,70.0
403871,24.0
403873,12.0
403876,44.0
403880,77.0
403884,69.0
403885,20.0
403889,38.0
403892,49.0
403895,29.0
403897,56.0
403900,43.0
403901,17.0
403905,67.0
403909,34.0
403912,92.0
403914,3.0
403915,13.0
403916,21.0
403917,2.0
403918,24.0
403919,8.0
403926,87.0
403929,44.0
403930,26.0
403934,32.0
403935,62.0
403938,38.0
403939,39.0
403943,24.0
403944,21.0
403946,21.0
403947,12.0
403949,52.0
403951,14.0
403952,21.0
403958,57.0
403959,14.0
403960,23.0
403963,34.0
403966,43.0
403967,23.0
403969,27.0
403970,27.0
403971,32.0
403972,14.0
403974,48.0
403980,34.0
403990,38.0
403993,58.0
404002,23.0
404003,45.0
404005,13.0
404006,3.0
404007,19.0
404008,15.0
404009,43.0
404011,32.0
404015,25.0
404021,25.0
404022,14.0
404023,18.0
404025,29.0
404027,2.0
404029,36.0
404030,32.0
404032,94.0
404035,25.0
404036,47.0
404037,14.0
404039,59.0
404042,25.0
404044,34.0
404048,8.0
404049,17.0
404050,28.0
404052,39.0
404056,98.0
404059,14.0
404060,18.0
404062,14.0
404063,12.0
404065,29.0
404066,7.0
404067,20.0
404068,28.0
404081,85.0
404086,29.0
404087,41.0
404091,20.0
404094,57.0
404096,31.0
404097,56.0
404108,58.0
404110,1.0
404111,28.0
404115,21.0
404116,26.0
404117,46.0
404120,18.0
404121,18.0
404124,42.0
404125,6.0
404127,6.0
404128,21.0
404130,1.0
404131,20.0
404132,14.0
404133,12.0
404135,53.0
404140,23.0
404141,73.0
404146,25.0
404147,28.0
404148,3.0
404149,16.0
404150,8.0
404152,86.0
404155,26.0
404158,88.0
404160,3.0
404162,54.0
404165,5.0
404167,23.0
404168,7.0
404169,15.0
404171,3.0
404172,26.0
404176,19.0
404179,22.0
404180,14.0
404181,51.0
404183,12.0
404184,14.0
404185,9.0
404186,2.0
404187,5.0
404189,34.0
404190,24.0
404191,32.0
404192,4.0
404195,35.0
404196,52.0
404198,86.0
404200,21.0
404202,5.0
404203,13.0
404204,36.0
404209,8.0
404210,18.0
404211,26.0
404215,99.0
404217,2.0
404223,26.0
404225,63.0
404230,26.0
404231,55.0
404234,17.0
404235,12.0
404236,20.0
404237,21.0
404238,6.0
404239,15.0
404242,38.0
404243,20.0
404249,15.0
404250,28.0
404251,1.0
404252,23.0
404256,31.0
404257,40.0
404263,24.0
404264,16.0
404265,25.0
404266,22.0
404267,12.0
404270,76.0
404276,16.0
404280,48.0
404282,15.0
404287,29.0
404288,29.0
404289,33.0
404290,8.0
404295,98.0
404297,24.0
404298,19.0
404302,7.0
404303,2.0
404305,36.0
404306,41.0
404307,14.0
404309,39.0
404312,29.0
404313,10.0
404314,6.0
404315,31.0
404327,10.0
404331,46.0
404334,28.0
404336,26.0
404339,42.0
404340,32.0
404343,6.0
404345,49.0
404349,59.0
404350,27.0
404352,32.0
404355,25.0
404356,51.0
404359,68.0
404362,2.0
404363,68.0
404366,49.0
404369,64.0
404370,19.0
404371,7.0
404374,79.0
404376,17.0
404377,4.0
404380,29.0
404382,9.0
404383,51.0
404384,20.0
404389,35.0
404391,23.0
404393,51.0
404396,48.0
404403,10.0
404404,39.0
404409,44.0
404410,42.0
404413,26.0
404415,60.0
404420,25.0
404422,24.0
404423,33.0
404427,59.0
404428,12.0
404432,20.0
404433,66.0
404436,85.0
404439,30.0
404440,33.0
404442,26.0
404443,51.0
404447,30.0
404448,36.0
404450,61.0
404453,46.0
404455,41.0
404460,63.0
404464,41.0
404465,11.0
404466,42.0
404469,85.0
404471,31.0
404472,41.0
404473,19.0
404476,36.0
404477,51.0
404479,58.0
404480,40.0
404484,33.0
404486,18.0
404487,36.0
404488,1.0
404490,74.0
404493,74.0
404495,16.0
404496,36.0
404497,16.0
404498,6.0
404500,58.0
404507,48.0
404508,10.0
404509,15.0
404514,53.0
404516,45.0
404517,17.0
404520,97.0
404530,41.0
404531,30.0
404535,95.0
404537,12.0
404541,98.0
404546,2.0
404549,22.0
404550,27.0
404552,33.0
404553,37.0
404555,22.0
404556,21.0
404558,14.0
404563,85.0
404567,85.0
404569,33.0
404572,59.0
404578,42.0
404579,27.0
404583,52.0
404585,93.0
404587,66.0
404591,15.0
404592,19.0
404594,20.0
404595,56.0
404598,88.0
404600,32.0
404603,71.0
404607,16.0
404611,23.0
404613,56.0
404614,29.0
404619,45.0
404622,26.0
404624,22.0
404625,26.0
404627,43.0
404628,10.0
404632,30.0
404633,12.0
404637,31.0
404638,12.0
404640,40.0
404641,52.0
404644,16.0
404645,16.0
404646,13.0
404647,12.0
404648,14.0
404649,17.0
404651,8.0
404652,54.0
404653,16.0
404656,59.0
404658,14.0
404660,26.0
404662,27.0
404663,31.0
404665,29.0
404666,55.0
404668,30.0
404669,53.0
404672,34.0
404673,43.0
404674,17.0
404677,41.0
404679,65.0
404681,25.0
404683,25.0
404688,47.0
404689,12.0
404690,40.0
404696,33.0
404697,29.0
404701,24.0
404703,41.0
404707,91.0
404709,98.0
404713,23.0
404714,2.0
404715,4.0
404716,13.0
404717,13.0
404719,22.0
404720,29.0
404721,34.0
404722,12.0
404724,32.0
404725,5.0
404726,18.0
404727,27.0
404729,9.0
404730,6.0
404731,17.0
404734,18.0
404739,33.0
404741,34.0
404742,51.0
404745,53.0
404747,67.0
404749,27.0
404752,86.0
404754,84.0
404760,29.0
404762,38.0
404764,17.0
404765,75.0
404771,7.0
404772,10.0
404773,62.0
404777,87.0
404779,41.0
404788,70.0
404791,18.0
404792,64.0
404795,70.0
404800,42.0
404802,1.0
404806,44.0
404808,30.0
404809,28.0
404811,14.0
404814,39.0
404815,49.0
404817,42.0
404818,14.0
404819,38.0
404822,34.0
404824,11.0
404825,60.0
404826,14.0
404829,2.0
404839,68.0
404843,58.0
404847,85.0
404849,75.0
404851,35.0
404852,63.0
404857,70.0
404860,10.0
404864,3.0
404865,95.0
404868,80.0
404869,18.0
404871,22.0
404875,49.0
404878,38.0
404879,41.0
404888,23.0
404889,2.0
404890,62.0
404892,26.0
404893,16.0
404896,63.0
404900,58.0
404902,29.0
404906,43.0
404907,29.0
404910,10.0
404911,14.0
404912,23.0
404915,21.0
404916,67.0
404918,22.0
404919,44.0
404923,31.0
404924,42.0
404932,21.0
404933,35.0
404934,4.0
404938,61.0
404940,22.0
404941,31.0
404944,84.0
404946,78.0
404948,4.0
404950,52.0
404951,11.0
404956,15.0
404957,17.0
404958,13.0
404959,10.0
404960,30.0
404966,45.0
404968,40.0
404971,50.0
404975,34.0
404976,35.0
404978,30.0
404979,27.0
404980,2.0
404981,14.0
404982,6.0
404984,44.0
404985,12.0
404989,56.0
404990,42.0
404996,38.0
404997,61.0
405000,27.0
405007,93.0
405011,38.0
405012,6.0
405013,7.0
405014,1.0
405015,20.0
405016,13.0
405017,3.0
405018,1.0
405022,43.0
405025,70.0
405026,24.0
405028,15.0
405029,28.0
405033,3.0
405035,14.0
405036,73.0
405038,56.0
405039,35.0
405042,69.0
405043,6.0
405046,8.0
405047,13.0
405051,62.0
405052,24.0
405054,19.0
405059,45.0
405062,35.0
405064,34.0
405065,38.0
405069,58.0
405071,57.0
405075,24.0
405076,18.0
405078,27.0
405080,24.0
405082,41.0
405086,6.0
405087,18.0
405092,60.0
405093,39.0
405097,58.0
405098,17.0
405099,24.0
405101,25.0
405102,37.0
405103,22.0
405106,88.0
405108,36.0
405110,25.0
405111,21.0
405115,24.0
405116,20.0
405119,34.0
405120,34.0
405123,87.0
405124,12.0
405127,59.0
405129,27.0
405130,27.0
405135,18.0
405136,3.0
405137,14.0
405138,11.0
405139,16.0
405140,16.0
405142,62.0
405145,57.0
405146,12.0
405147,3.0
405151,39.0
405158,43.0
405161,29.0
405163,58.0
405167,14.0
405169,17.0
405170,23.0
405171,18.0
405172,28.0
405175,98.0
405178,38.0
405180,32.0
405181,48.0
405183,12.0
405185,62.0
405188,47.0
405189,42.0
405191,30.0
405193,66.0
405194,17.0
405198,48.0
405203,56.0
405204,27.0
405206,41.0
405208,18.0
405210,24.0
405211,28.0
405212,13.0
405213,16.0
405216,57.0
405218,64.0
405222,86.0
405225,3.0
405226,13.0
405228,7.0
405229,18.0
405230,16.0
405232,24.0
405233,24.0
405234,46.0
405238,4.0
405239,57.0
405241,8.0
405242,2.0
405243,51.0
405245,16.0
405247,14.0
405251,17.0
405255,37.0
405257,54.0
405259,37.0
405262,75.0
405264,8.0
405266,10.0
405268,26.0
405270,51.0
405272,42.0
405277,94.0
405279,43.0
405284,49.0
405285,32.0
405287,21.0
405288,48.0
405289,22.0
405293,42.0
405294,47.0
405298,32.0
405299,11.0
405300,47.0
405304,32.0
405306,43.0
405311,70.0
405313,42.0
405314,15.0
405323,13.0
405324,15.0
405326,14.0
405327,13.0
405331,13.0
405332,22.0
405333,1.0
405336,44.0
405339,33.0
405342,64.0
405346,5.0
405348,19.0
405349,3.0
405352,65.0
405353,21.0
405358,20.0
405359,13.0
405361,15.0
405363,47.0
405367,37.0
405376,6.0
405377,40.0
405378,21.0
405380,27.0
405381,9.0
405382,34.0
405384,77.0
405386,82.0
405391,16.0
405392,50.0
405397,63.0
405403,23.0
405404,13.0
405405,20.0
405406,27.0
405412,21.0
405413,27.0
405415,11.0
405417,92.0
405421,76.0
405423,21.0
405425,20.0
405428,10.0
405431,27.0
405434,21.0
405435,15.0
405436,21.0
405438,20.0
405439,62.0
405440,14.0
405442,9.0
405445,84.0
405446,12.0
405448,31.0
405449,53.0
405451,29.0
405455,84.0
405458,2.0
405459,71.0
405460,11.0
405462,43.0
405465,56.0
405466,13.0
405467,21.0
405469,88.0
405472,29.0
405478,93.0
405480,4.0
405481,40.0
405483,29.0
405491,21.0
405494,9.0
405496,3.0
405497,10.0
405498,11.0
405502,15.0
405503,16.0
405504,36.0
405505,28.0
405509,4.0
405510,9.0
405511,15.0
405513,3.0
405515,39.0
405516,14.0
405523,24.0
405524,18.0
405525,41.0
405526,2.0
405530,58.0
405536,84.0
405537,1.0
405539,82.0
405542,85.0
405547,13.0
405550,59.0
405551,39.0
405557,25.0
405559,37.0
405560,40.0
405564,27.0
405566,23.0
405567,45.0
405568,28.0
405570,37.0
405571,27.0
405573,56.0
405576,28.0
405578,33.0
405582,40.0
405587,16.0
405589,45.0
405590,25.0
405591,20.0
405593,41.0
405594,21.0
405596,23.0
405597,24.0
405600,49.0
405601,41.0
405607,13.0
405608,30.0
405609,17.0
405614,18.0
405617,19.0
405621,22.0
405622,7.0
405623,11.0
405624,3.0
405625,33.0
405628,79.0
405631,80.0
405633,13.0
405634,11.0
405635,37.0
405640,30.0
405641,23.0
405642,40.0
405647,40.0
405648,17.0
405649,21.0
405653,24.0
405654,45.0
405656,58.0
405657,18.0
405658,2.0
405659,12.0
405661,6.0
405662,90.0
405667,21.0
405669,73.0
405673,56.0
405675,52.0
405677,84.0
405679,73.0
405681,28.0
405682,16.0
405684,21.0
405687,12.0
405689,29.0
405690,22.0
405691,24.0
405693,20.0
405694,76.0
405695,3.0
405697,76.0
405698,8.0
405700,70.0
405701,22.0
405704,28.0
405705,20.0
405711,37.0
405713,25.0
405714,16.0
405716,19.0
405717,32.0
405719,14.0
405720,31.0
405724,16.0
405725,23.0
405728,21.0
405732,25.0
405733,54.0
405735,11.0
405739,35.0
405740,30.0
405747,17.0
405749,56.0
405751,58.0
405755,17.0
405756,17.0
405757,20.0
405760,16.0
405767,8.0
405768,7.0
405770,28.0
405771,20.0
405775,51.0
405779,22.0
405780,72.0
405782,73.0
405784,18.0
405786,62.0
405789,32.0
405790,22.0
405791,18.0
405795,33.0
405799,30.0
405800,31.0
405802,84.0
405808,94.0
405813,30.0
405814,62.0
405817,19.0
405818,36.0
405819,19.0
405821,63.0
405828,78.0
405831,56.0
405833,17.0
405834,11.0
405836,27.0
405837,20.0
405839,6.0
405840,15.0
405841,14.0
405842,15.0
405844,16.0
405845,74.0
405847,8.0
405848,9.0
405849,19.0
405850,20.0
405851,38.0
405854,24.0
405855,12.0
405856,1.0
405857,29.0
405859,14.0
405861,11.0
405862,1.0
405863,3.0
405866,74.0
405870,42.0
405871,23.0
405876,29.0
405879,1.0
405882,42.0
405886,51.0
405890,25.0
405891,70.0
405893,30.0
405896,67.0
405899,44.0
405903,63.0
405908,10.0
405909,20.0
405910,45.0
405912,56.0
405913,32.0
405916,30.0
405917,13.0
405918,14.0
405919,22.0
405922,21.0
405924,15.0
405925,28.0
405926,1.0
405927,43.0
405929,32.0
405931,22.0
405933,22.0
405934,8.0
405935,5.0
405936,47.0
405941,47.0
405944,49.0
405946,31.0
405947,4.0
405948,37.0
405950,41.0
405951,40.0
405956,35.0
405962,17.0
405963,11.0
405969,44.0
405974,42.0
405977,42.0
405980,34.0
405986,25.0
405987,59.0
405991,9.0
405992,30.0
405995,16.0
405996,14.0
405997,27.0
405998,22.0
406000,70.0
406007,36.0
406008,39.0
406009,7.0
406011,20.0
406013,81.0
406014,2.0
406015,15.0
406017,41.0
406019,26.0
406020,10.0
406021,60.0
406024,14.0
406025,12.0
406026,29.0
406028,24.0
406030,1.0
406031,36.0
406038,35.0
406039,29.0
406043,22.0
406044,8.0
406046,45.0
406047,32.0
406049,1.0
406050,33.0
406051,32.0
406053,49.0
406056,21.0
406059,61.0
406061,87.0
406064,5.0
406065,23.0
406066,24.0
406067,30.0
406069,86.0
406071,23.0
406072,1.0
406074,33.0
406076,2.0
406077,9.0
406078,80.0
406080,1.0
406083,43.0
406084,13.0
406087,26.0
406088,23.0
406099,28.0
406102,6.0
406103,6.0
406104,15.0
406109,37.0
406110,31.0
406112,7.0
406113,17.0
406115,30.0
406116,55.0
406118,14.0
406121,18.0
406122,63.0
406127,57.0
406129,33.0
406134,8.0
406135,8.0
406136,14.0
406137,12.0
406138,10.0
406139,11.0
406140,20.0
406141,11.0
406143,20.0
406145,21.0
406148,44.0
406149,39.0
406151,8.0
406153,5.0
406156,25.0
406157,35.0
406162,44.0
406164,59.0
406167,55.0
406168,28.0
406172,36.0
406175,26.0
406176,56.0
406178,32.0
406179,37.0
406181,41.0
406182,56.0
406186,32.0
406187,36.0
406189,90.0
406191,18.0
406192,32.0
406195,23.0
406196,40.0
406200,36.0
406202,25.0
406204,14.0
406208,4.0
406209,37.0
406210,43.0
406212,50.0
406214,18.0
406216,58.0
406217,23.0
406219,58.0
406225,17.0
406227,28.0
406229,24.0
406233,16.0
406234,41.0
406236,41.0
406239,25.0
406240,55.0
406242,18.0
406244,87.0
406247,1.0
406249,35.0
406250,37.0
406253,11.0
406254,31.0
406256,84.0
406259,38.0
406268,5.0
406271,29.0
406272,21.0
406273,29.0
406276,28.0
406282,32.0
406284,18.0
406285,23.0
406286,16.0
406287,25.0
406289,97.0
406291,84.0
406293,14.0
406295,32.0
406296,12.0
406297,14.0
406298,19.0
406303,10.0
406304,6.0
406305,57.0
406307,10.0
406311,12.0
406313,20.0
406315,23.0
406320,51.0
406321,17.0
406323,56.0
406324,20.0
406327,79.0
406335,44.0
406336,31.0
406338,28.0
406339,40.0
406340,17.0
406345,24.0
406346,33.0
406348,44.0
406351,70.0
406353,57.0
406357,94.0
406361,25.0
406362,19.0
406364,32.0
406367,85.0
406369,17.0
406370,46.0
406372,9.0
406375,18.0
406377,33.0
406379,97.0
406381,15.0
406382,13.0
406384,98.0
406387,30.0
406388,40.0
406389,13.0
406392,36.0
406393,27.0
406396,15.0
406397,27.0
406398,12.0
406399,15.0
406400,20.0
406402,38.0
406403,27.0
406410,21.0
406411,71.0
406413,84.0
406420,25.0
406421,17.0
406424,41.0
406425,36.0
406431,31.0
406434,91.0
406435,2.0
406437,46.0
406438,5.0
406440,14.0
406441,28.0
406443,17.0
406444,35.0
406449,56.0
406450,1.0
406452,90.0
406454,24.0
406458,39.0
406459,40.0
406460,1.0
406464,36.0
406466,18.0
406469,28.0
406470,37.0
406471,20.0
406474,73.0
406478,58.0
406479,8.0
406484,29.0
406487,46.0
406490,26.0
406491,18.0
406492,32.0
406497,52.0
406500,24.0
406501,25.0
406503,22.0
406504,41.0
406505,31.0
406509,24.0
406515,17.0
406516,14.0
406517,21.0
406518,18.0
406519,20.0
406525,32.0
406528,24.0
406531,86.0
406533,57.0
406537,15.0
406538,20.0
406539,23.0
406541,24.0
406543,13.0
406544,77.0
406546,33.0
406548,51.0
406550,61.0
406552,14.0
406553,3.0
406554,26.0
406555,37.0
406556,10.0
406558,32.0
406559,38.0
406560,21.0
406562,22.0
406563,1.0
406565,39.0
406567,94.0
406570,13.0
406571,17.0
406572,20.0
406573,15.0
406574,19.0
406575,10.0
406577,24.0
406578,66.0
406580,78.0
406582,56.0
406586,16.0
406587,62.0
406590,29.0
406592,43.0
406593,17.0
406596,28.0
406598,20.0
406599,31.0
406602,12.0
406603,30.0
406604,43.0
406606,24.0
406610,32.0
406618,90.0
406620,75.0
406624,75.0
406626,65.0
406629,39.0
406631,72.0
406633,44.0
406636,59.0
406637,16.0
406638,3.0
406646,28.0
406651,79.0
406653,39.0
406654,26.0
406655,16.0
406657,39.0
406659,57.0
406661,16.0
406662,8.0
406663,20.0
406664,29.0
406665,5.0
406666,13.0
406668,87.0
406670,31.0
406671,25.0
406673,31.0
406674,38.0
406676,80.0
406682,14.0
406684,61.0
406688,29.0
406692,51.0
406694,16.0
406695,21.0
406699,23.0
406701,8.0
406702,57.0
406706,69.0
406711,15.0
406712,74.0
406716,39.0
406717,40.0
406721,99.0
406723,26.0
406728,42.0
406729,49.0
406731,24.0
406732,39.0
406733,35.0
406740,46.0
406741,41.0
406745,92.0
406751,51.0
406753,24.0
406754,37.0
406758,20.0
406759,23.0
406763,83.0
406765,24.0
406770,37.0
406771,10.0
406772,11.0
406774,2.0
406775,32.0
406777,28.0
406780,12.0
406782,24.0
406783,25.0
406784,11.0
406785,18.0
406791,13.0
406792,82.0
406794,23.0
406796,10.0
406797,35.0
406798,32.0
406800,62.0
406801,15.0
406805,85.0
406808,8.0
406810,36.0
406814,13.0
406815,15.0
406818,44.0
406819,52.0
406820,2.0
406823,44.0
406828,62.0
406829,23.0
406834,32.0
406835,35.0
406840,41.0
406841,25.0
406844,41.0
406846,84.0
406848,62.0
406849,7.0
406852,31.0
406866,57.0
406867,26.0
406871,7.0
406874,33.0
406877,30.0
406879,2.0
406884,72.0
406887,31.0
406890,60.0
406892,21.0
406893,38.0
406899,77.0
406902,81.0
406905,4.0
406906,29.0
406908,6.0
406913,37.0
406914,32.0
406916,39.0
406919,10.0
406920,34.0
406926,95.0
406930,22.0
406931,6.0
406932,25.0
406933,39.0
406935,70.0
406939,83.0
406943,20.0
406944,11.0
406945,14.0
406947,25.0
406948,13.0
406951,67.0
406956,30.0
406957,24.0
406958,19.0
406964,19.0
406965,47.0
406968,32.0
406971,52.0
406972,19.0
406973,8.0
406975,20.0
406976,15.0
406977,27.0
406980,89.0
406982,27.0
406984,28.0
406997,43.0
407002,31.0
407005,31.0
407006,12.0
407007,23.0
407008,2.0
407009,19.0
407012,32.0
407013,24.0
407015,31.0
407016,33.0
407017,20.0
407018,9.0
407022,1.0
407024,30.0
407025,16.0
407026,30.0
407030,55.0
407031,34.0
407034,44.0
407035,17.0
407036,9.0
407037,21.0
407041,27.0
407043,38.0
407045,94.0
407046,2.0
407051,23.0
407053,24.0
407058,91.0
407060,41.0
407061,29.0
407065,54.0
407070,20.0
407071,18.0
407074,37.0
407078,28.0
407081,66.0
407083,76.0
407084,8.0
407088,65.0
407089,26.0
407092,23.0
407095,25.0
407096,30.0
407097,17.0
407100,12.0
407101,31.0
407102,39.0
407104,59.0
407106,32.0
407109,14.0
407111,23.0
407112,44.0
407116,10.0
407117,13.0
407118,21.0
407119,26.0
407121,12.0
407123,20.0
407124,43.0
407128,17.0
407130,21.0
407132,59.0
407133,4.0
407136,23.0
407137,20.0
407138,23.0
407140,31.0
407146,65.0
407151,35.0
407153,35.0
407156,19.0
407158,47.0
407159,33.0
407161,1.0
407163,28.0
407165,32.0
407167,22.0
407168,28.0
407171,27.0
407173,93.0
407178,24.0
407179,18.0
407180,38.0
407183,30.0
407184,25.0
407185,27.0
407187,7.0
407188,28.0
407189,44.0
407200,58.0
407204,28.0
407205,23.0
407206,28.0
407211,56.0
407213,14.0
407214,27.0
407215,14.0
407216,24.0
407219,9.0
407223,97.0
407226,62.0
407231,6.0
407232,60.0
407233,32.0
407235,69.0
407237,58.0
407238,14.0
407242,64.0
407247,27.0
407249,1.0
407252,29.0
407254,19.0
407255,41.0
407261,1.0
407263,1.0
407265,71.0
407266,18.0
407267,9.0
407271,14.0
407275,38.0
407276,26.0
407278,91.0
407283,26.0
407286,23.0
407287,13.0
407288,19.0
407289,17.0
407290,23.0
407292,14.0
407294,62.0
407296,61.0
407300,57.0
407306,35.0
407307,58.0
407317,24.0
407318,13.0
407320,96.0
407322,25.0
407329,53.0
407330,14.0
407335,73.0
407341,24.0
407342,73.0
407344,58.0
407347,41.0
407349,56.0
407350,24.0
407353,90.0
407355,21.0
407358,2.0
407359,44.0
407361,68.0
407364,62.0
407365,16.0
407367,97.0
407370,13.0
407371,13.0
407372,72.0
407380,86.0
407382,44.0
407384,2.0
407385,59.0
407386,14.0
407389,56.0
407392,31.0
407393,51.0
407395,28.0
407397,30.0
407399,33.0
407401,10.0
407402,10.0
407403,14.0
407405,28.0
407407,63.0
407408,30.0
407411,86.0
407413,16.0
407414,34.0
407415,24.0
407417,57.0
407421,6.0
407423,7.0
407424,14.0
407425,16.0
407426,5.0
407427,29.0
407429,43.0
407432,57.0
407435,82.0
407440,5.0
407441,9.0
407446,21.0
407450,27.0
407454,90.0
407457,51.0
407459,91.0
407462,21.0
407463,13.0
407465,47.0
407470,53.0
407471,30.0
407474,72.0
407476,44.0
407483,44.0
407485,68.0
407486,21.0
407489,69.0
407494,34.0
407495,28.0
407497,92.0
407499,18.0
407500,24.0
407502,22.0
407508,77.0
407509,6.0
407511,9.0
407515,40.0
407517,77.0
407519,30.0
407523,20.0
407524,4.0
407525,54.0
407530,33.0
407531,35.0
407532,16.0
407534,44.0
407535,31.0
407536,4.0
407539,26.0
407540,58.0
407544,34.0
407546,45.0
407547,41.0
407549,74.0
407557,24.0
407558,23.0
407559,12.0
407561,1.0
407562,22.0
407563,13.0
407571,69.0
407572,24.0
407575,91.0
407577,34.0
407579,58.0
407583,38.0
407587,42.0
407588,42.0
407590,45.0
407593,22.0
407595,27.0
407596,24.0
407597,8.0
407598,14.0
407604,16.0
407605,20.0
407606,19.0
407609,10.0
407610,13.0
407612,40.0
407615,62.0
407618,17.0
407621,16.0
407622,40.0
407623,27.0
407626,79.0
407627,1.0
407629,28.0
407631,16.0
407632,21.0
407633,17.0
407634,28.0
407637,21.0
407639,26.0
407641,45.0
407643,22.0
407644,27.0
407645,32.0
407648,54.0
407649,25.0
407650,14.0
407653,26.0
407654,16.0
407655,49.0
407657,66.0
407659,15.0
407660,15.0
407661,39.0
407662,15.0
407663,11.0
407669,44.0
407670,2.0
407672,20.0
407674,38.0
407675,19.0
407677,43.0
407679,43.0
407680,43.0
407683,31.0
407684,51.0
407686,91.0
407688,20.0
407690,69.0
407695,25.0
407696,28.0
407697,34.0
407699,6.0
407700,52.0
407702,19.0
407703,62.0
407705,2.0
407709,5.0
