dcateCd,scateCd,mcateCd,lcateCd,moreT2TimesOrderUserCnt,totalOrderUserCnt,rcp,,,
242020110,242020100,242020000,242000000,16014,62787,0.255052798,,,
242020111,242020100,242020000,242000000,12960,41749,0.310426597,,,
242020112,242020100,242020000,242000000,0,17,0,,,
242030101,242030100,242030000,242000000,4512,38360,0.117622523,,,
242030103,242030100,242030000,242000000,555,6932,0.080063474,,,
242030104,242030100,242030000,242000000,1249,12794,0.097623886,,,
242030105,242030100,242030000,242000000,469,8323,0.056349874,,,
242030106,242030100,242030000,242000000,265,5321,0.049802669,,,
242030107,242030100,242030000,242000000,3457,25700,0.134513619,,,
242030108,242030100,242030000,242000000,299,4476,0.066800715,,,
242030109,242030100,242030000,242000000,4174,32166,0.129764347,,,
242030201,242030200,242030000,242000000,617,7221,0.085445229,,,
242030202,242030200,242030000,242000000,2427,15945,0.152210724,,,
242030203,242030200,242030000,242000000,16424,96412,0.170352238,,,
242030204,242030200,242030000,242000000,3225,31630,0.101960164,,,
242030205,242030200,242030000,242000000,4313,33897,0.127238399,,,
242030206,242030200,242030000,242000000,1179,17520,0.067294521,,,
